,ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
3645,PV,2020-08-09,527,527,0,0,0
3646,RI,2020-08-09,21,21,0,0,0
3647,VC,2020-08-09,230,230,0,0,0
3648,AN,2020-08-10,413,413,0,0,0
3649,AR,2020-08-10,543,523,0,1,19
3650,AS,2020-08-10,15,15,0,0,0
3651,CB,2020-08-10,40,40,0,0,0
3652,CE,2020-08-10,2,2,0,0,0
3653,CL,2020-08-10,209,209,0,0,0
3654,CM,2020-08-10,173,173,0,0,0
3655,CN,2020-08-10,135,135,0,0,0
3656,CT,2020-08-10,1034,1032,0,2,0
3657,EX,2020-08-10,27,26,0,0,1
3658,GA,2020-08-10,105,105,0,0,0
3659,IB,2020-08-10,296,296,0,0,0
3660,MC,2020-08-10,110,110,0,0,0
3661,MD,2020-08-10,1398,1398,0,0,0
3662,ML,2020-08-10,14,13,0,0,1
3663,NC,2020-08-10,95,95,0,0,0
3664,PV,2020-08-10,504,504,0,0,0
3665,RI,2020-08-10,53,53,0,0,0
3666,VC,2020-08-10,338,338,0,0,0
3667,AN,2020-08-11,461,461,0,0,0
3668,AR,2020-08-11,353,334,0,0,19
3669,AS,2020-08-11,27,27,0,0,0
3670,CB,2020-08-11,75,75,0,0,0
3671,CE,2020-08-11,4,4,0,0,0
3672,CL,2020-08-11,266,265,0,1,0
3673,CM,2020-08-11,192,192,0,0,0
3674,CN,2020-08-11,151,151,0,0,0
3675,CT,2020-08-11,953,948,0,5,0
3676,EX,2020-08-11,34,34,0,0,0
3677,GA,2020-08-11,110,110,0,0,0
3678,IB,2020-08-11,249,249,0,0,0
3679,MC,2020-08-11,111,111,0,0,0
3680,MD,2020-08-11,1880,1880,0,0,0
3681,ML,2020-08-11,9,7,0,0,2
3682,NC,2020-08-11,122,122,0,0,0
3683,PV,2020-08-11,561,561,0,0,0
3684,RI,2020-08-11,75,75,0,0,0
3685,VC,2020-08-11,338,338,0,0,0
3686,AN,2020-08-12,515,515,0,0,0
3687,AR,2020-08-12,440,401,0,0,39
3688,AS,2020-08-12,45,45,0,0,0
3689,CB,2020-08-12,49,49,0,0,0
3690,CE,2020-08-12,2,2,0,0,0
3691,CL,2020-08-12,311,311,0,0,0
3692,CM,2020-08-12,193,193,0,0,0
3693,CN,2020-08-12,178,178,0,0,0
3694,CT,2020-08-12,1007,1006,0,1,0
3695,EX,2020-08-12,71,71,0,0,0
3696,GA,2020-08-12,146,146,0,0,0
3697,IB,2020-08-12,267,267,0,0,0
3698,MC,2020-08-12,122,122,0,0,0
3699,MD,2020-08-12,1668,1668,0,0,0
3700,ML,2020-08-12,8,8,0,0,0
3701,NC,2020-08-12,94,94,0,0,0
3702,PV,2020-08-12,597,597,0,0,0
3703,RI,2020-08-12,57,56,0,0,1
3704,VC,2020-08-12,396,396,0,0,0
3705,AN,2020-08-13,556,556,0,0,0
3706,AR,2020-08-13,426,373,0,0,53
3707,AS,2020-08-13,27,27,0,0,0
3708,CB,2020-08-13,45,45,0,0,0
3709,CE,2020-08-13,4,4,0,0,0
3710,CL,2020-08-13,296,296,0,0,0
3711,CM,2020-08-13,236,236,0,0,0
3712,CN,2020-08-13,146,146,0,0,0
3713,CT,2020-08-13,988,987,0,0,1
3714,EX,2020-08-13,67,67,0,0,0
3715,GA,2020-08-13,124,124,0,0,0
3716,IB,2020-08-13,287,287,0,0,0
3717,MC,2020-08-13,160,160,0,0,0
3718,MD,2020-08-13,1597,1597,0,0,0
3719,ML,2020-08-13,0,0,0,0,0
3720,NC,2020-08-13,88,88,0,0,0
3721,PV,2020-08-13,352,352,0,0,0
3722,RI,2020-08-13,61,61,0,0,0
3723,VC,2020-08-13,367,367,0,0,0
3724,AN,2020-08-14,615,615,0,0,0
3725,AR,2020-08-14,394,346,0,1,47
3726,AS,2020-08-14,21,21,0,0,0
3727,CB,2020-08-14,59,59,0,0,0
3728,CE,2020-08-14,9,9,0,0,0
3729,CL,2020-08-14,339,339,0,0,0
3730,CM,2020-08-14,186,186,0,0,0
3731,CN,2020-08-14,179,178,0,0,1
3732,CT,2020-08-14,1076,1074,0,2,0
3733,EX,2020-08-14,46,46,0,0,0
3734,GA,2020-08-14,149,149,0,0,0
3735,IB,2020-08-14,269,269,0,0,0
3736,MC,2020-08-14,136,136,0,0,0
3737,MD,2020-08-14,2115,2115,0,0,0
3738,ML,2020-08-14,6,6,0,0,0
3739,NC,2020-08-14,87,87,0,0,0
3740,PV,2020-08-14,276,276,0,0,0
3741,RI,2020-08-14,54,54,0,0,0
3742,VC,2020-08-14,432,432,0,0,0
3743,AN,2020-08-15,575,575,0,0,0
3744,AR,2020-08-15,319,252,0,0,67
3745,AS,2020-08-15,30,30,0,0,0
3746,CB,2020-08-15,52,52,0,0,0
3747,CE,2020-08-15,7,7,0,0,0
3748,CL,2020-08-15,284,283,0,1,0
3749,CM,2020-08-15,174,174,0,0,0
3750,CN,2020-08-15,200,198,0,0,2
3751,CT,2020-08-15,700,700,0,0,0
3752,EX,2020-08-15,27,27,0,0,0
3753,GA,2020-08-15,171,171,0,0,0
3754,IB,2020-08-15,198,198,0,0,0
3755,MC,2020-08-15,143,143,0,0,0
3756,MD,2020-08-15,1003,1003,0,0,0
3757,ML,2020-08-15,11,11,0,0,0
3758,NC,2020-08-15,121,121,0,0,0
3759,PV,2020-08-15,484,484,0,0,0
3760,RI,2020-08-15,46,46,0,0,0
3761,VC,2020-08-15,351,351,0,0,0
3762,AN,2020-08-16,468,468,0,0,0
3763,AR,2020-08-16,283,226,0,0,57
3764,AS,2020-08-16,25,25,0,0,0
3765,CB,2020-08-16,52,52,0,0,0
3766,CE,2020-08-16,1,1,0,0,0
3767,CL,2020-08-16,268,268,0,0,0
3768,CM,2020-08-16,143,143,0,0,0
3769,CN,2020-08-16,135,135,0,0,0
3770,CT,2020-08-16,618,618,0,0,0
3771,EX,2020-08-16,37,37,0,0,0
3772,GA,2020-08-16,109,109,0,0,0
3773,IB,2020-08-16,199,199,0,0,0
3774,MC,2020-08-16,88,88,0,0,0
3775,MD,2020-08-16,734,734,0,0,0
3776,ML,2020-08-16,2,2,0,0,0
3777,NC,2020-08-16,78,78,0,0,0
3778,PV,2020-08-16,539,539,0,0,0
3779,RI,2020-08-16,49,48,0,0,1
3780,VC,2020-08-16,278,278,0,0,0
3781,AN,2020-08-17,562,562,0,0,0
3782,AR,2020-08-17,322,228,0,0,94
3783,AS,2020-08-17,23,23,0,0,0
3784,CB,2020-08-17,50,50,0,0,0
3785,CE,2020-08-17,12,12,0,0,0
3786,CL,2020-08-17,302,302,0,0,0
3787,CM,2020-08-17,190,190,0,0,0
3788,CN,2020-08-17,209,209,0,0,0
3789,CT,2020-08-17,1003,1002,0,1,0
3790,EX,2020-08-17,53,52,0,0,1
3791,GA,2020-08-17,163,163,0,0,0
3792,IB,2020-08-17,331,331,0,0,0
3793,MC,2020-08-17,115,115,0,0,0
3794,MD,2020-08-17,1170,1170,0,0,0
3795,ML,2020-08-17,7,7,0,0,0
3796,NC,2020-08-17,89,89,0,0,0
3797,PV,2020-08-17,698,698,0,0,0
3798,RI,2020-08-17,71,71,0,0,0
3799,VC,2020-08-17,377,377,0,0,0
3800,AN,2020-08-18,600,600,0,0,0
3801,AR,2020-08-18,455,4,0,0,451
3802,AS,2020-08-18,30,30,0,0,0
3803,CB,2020-08-18,62,62,0,0,0
3804,CE,2020-08-18,6,6,0,0,0
3805,CL,2020-08-18,356,355,0,1,0
3806,CM,2020-08-18,205,205,0,0,0
3807,CN,2020-08-18,202,202,0,0,0
3808,CT,2020-08-18,1063,1058,0,5,0
3809,EX,2020-08-18,76,76,0,0,0
3810,GA,2020-08-18,206,206,0,0,0
3811,IB,2020-08-18,283,283,0,0,0
3812,MC,2020-08-18,102,102,0,0,0
3813,MD,2020-08-18,2426,2426,0,0,0
3814,ML,2020-08-18,4,4,0,0,0
3815,NC,2020-08-18,98,98,0,0,0
3816,PV,2020-08-18,572,572,0,0,0
3817,RI,2020-08-18,83,83,0,0,0
3818,VC,2020-08-18,370,370,0,0,0
3819,AN,2020-08-19,552,552,0,0,0
3820,AR,2020-08-19,359,3,0,0,356
3821,AS,2020-08-19,25,25,0,0,0
3822,CB,2020-08-19,34,34,0,0,0
3823,CE,2020-08-19,0,0,0,0,0
3824,CL,2020-08-19,369,369,0,0,0
3825,CM,2020-08-19,236,236,0,0,0
3826,CN,2020-08-19,159,159,0,0,0
3827,CT,2020-08-19,990,986,0,4,0
3828,EX,2020-08-19,96,95,0,0,1
3829,GA,2020-08-19,252,252,0,0,0
3830,IB,2020-08-19,266,266,0,0,0
3831,MC,2020-08-19,77,77,0,0,0
3832,MD,2020-08-19,2623,2623,0,0,0
3833,ML,2020-08-19,4,4,0,0,0
3834,NC,2020-08-19,109,109,0,0,0
3835,PV,2020-08-19,652,652,0,0,0
3836,RI,2020-08-19,82,81,0,0,1
3837,VC,2020-08-19,376,376,0,0,0
3838,AN,2020-08-20,535,535,0,0,0
3839,AR,2020-08-20,341,5,0,0,336
3840,AS,2020-08-20,29,29,0,0,0
3841,CB,2020-08-20,37,37,0,0,0
3842,CE,2020-08-20,3,3,0,0,0
3843,CL,2020-08-20,453,452,0,1,0
3844,CM,2020-08-20,223,223,0,0,0
3845,CN,2020-08-20,177,175,0,0,2
3846,CT,2020-08-20,1062,1059,0,3,0
3847,EX,2020-08-20,78,78,0,0,0
3848,GA,2020-08-20,198,198,0,0,0
3849,IB,2020-08-20,246,246,0,0,0
3850,MC,2020-08-20,86,86,0,0,0
3851,MD,2020-08-20,2390,2390,0,0,0
3852,ML,2020-08-20,4,3,0,0,1
3853,NC,2020-08-20,88,88,0,0,0
3854,PV,2020-08-20,420,420,0,0,0
3855,RI,2020-08-20,67,67,0,0,0
3856,VC,2020-08-20,358,358,0,0,0
3857,AN,2020-08-21,586,586,0,0,0
3858,AR,2020-08-21,228,12,0,0,216
3859,AS,2020-08-21,35,35,0,0,0
3860,CB,2020-08-21,89,89,0,0,0
3861,CE,2020-08-21,3,3,0,0,0
3862,CL,2020-08-21,287,286,0,0,1
3863,CM,2020-08-21,239,239,0,0,0
3864,CN,2020-08-21,173,173,0,0,0
3865,CT,2020-08-21,1083,1079,0,4,0
3866,EX,2020-08-21,88,88,0,0,0
3867,GA,2020-08-21,246,246,0,0,0
3868,IB,2020-08-21,176,176,0,0,0
3869,MC,2020-08-21,102,102,0,0,0
3870,MD,2020-08-21,3472,3472,0,0,0
3871,ML,2020-08-21,7,6,0,0,1
3872,NC,2020-08-21,118,118,0,0,0
3873,PV,2020-08-21,231,231,0,0,0
3874,RI,2020-08-21,51,51,0,0,0
3875,VC,2020-08-21,351,351,0,0,0
3876,AN,2020-08-22,534,534,0,0,0
3877,AR,2020-08-22,249,11,0,0,238
3878,AS,2020-08-22,46,46,0,0,0
3879,CB,2020-08-22,72,72,0,0,0
3880,CE,2020-08-22,9,9,0,0,0
3881,CL,2020-08-22,172,172,0,0,0
3882,CM,2020-08-22,175,175,0,0,0
3883,CN,2020-08-22,181,180,0,0,1
3884,CT,2020-08-22,469,468,0,1,0
3885,EX,2020-08-22,82,82,0,0,0
3886,GA,2020-08-22,198,198,0,0,0
3887,IB,2020-08-22,101,101,0,0,0
3888,MC,2020-08-22,63,63,0,0,0
3889,MD,2020-08-22,925,925,0,0,0
3890,ML,2020-08-22,5,4,0,0,1
3891,NC,2020-08-22,78,78,0,0,0
3892,PV,2020-08-22,152,152,0,0,0
3893,RI,2020-08-22,75,75,0,0,0
3894,VC,2020-08-22,299,299,0,0,0
3895,AN,2020-08-23,430,430,0,0,0
3896,AR,2020-08-23,210,20,0,0,190
3897,AS,2020-08-23,50,50,0,0,0
3898,CB,2020-08-23,23,23,0,0,0
3899,CE,2020-08-23,4,4,0,0,0
3900,CL,2020-08-23,200,199,0,0,1
3901,CM,2020-08-23,102,102,0,0,0
3902,CN,2020-08-23,114,114,0,0,0
3903,CT,2020-08-23,334,334,0,0,0
3904,EX,2020-08-23,56,56,0,0,0
3905,GA,2020-08-23,164,164,0,0,0
3906,IB,2020-08-23,54,54,0,0,0
3907,MC,2020-08-23,47,47,0,0,0
3908,MD,2020-08-23,442,442,0,0,0
3909,ML,2020-08-23,13,12,0,0,1
3910,NC,2020-08-23,70,70,0,0,0
3911,PV,2020-08-23,636,636,0,0,0
3912,RI,2020-08-23,63,63,0,0,0
3913,VC,2020-08-23,152,152,0,0,0
