,ccaa_iso,fecha,casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida,ccaa_nombre,ocio,compra,parques,transporte,trabajo,residencial,reuniones,host_int,host_ext,aforo_comercial,ocio_nocturno,Pob,Sup,Densidad,ccaa_iso_txt,dia_sem,dia_year,dia_mes,is_weekend,XGBoost,AdaBoost,RandomForest,GradientBoosting,predict,casos_acum,predict_acum
115,1,2020-02-06,1,1,0,0,0,Aragón,1.0,2.0,45.0,5.0,1.0,-2.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,3,37,6,0,,,,,1.0,1,1.0
116,2,2020-02-06,0,0,0,0,0,Principado de Asturias,2.0,-1.0,18.0,5.0,-10.0,0.0,100,1.0,1.0,1.0,1.0,1022800.0,10597.42,96.51405719505314,ES-AS,3,37,6,0,,,,,0.0,0,0.0
117,3,2020-02-06,0,0,0,0,0,Cantabria,3.0,2.0,30.0,7.0,2.0,-2.0,100,1.0,1.0,1.0,1.0,581078.0,5261.12,110.44758530503012,ES-CB,3,37,6,0,,,,,0.0,0,0.0
118,4,2020-02-06,0,0,0,0,0,Ceuta,-21.0,-14.0,-20.0,-42.32352941176471,-17.0,3.0,100,1.0,1.0,1.0,1.0,84777.0,19.87,4266.582788122798,ES-CE,3,37,6,0,,,,,0.0,1,1.0
119,5,2020-02-06,0,0,0,0,0,Castilla y León,2.0,2.0,31.0,17.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,2399548.0,93874.95,25.56111081816821,ES-CL,3,37,6,0,,,,,0.0,3,3.0
120,6,2020-02-06,0,0,0,0,0,Castilla - La Mancha,3.0,1.0,22.0,12.0,4.0,-2.0,100,1.0,1.0,1.0,1.0,2032863.0,79406.77,25.600625740097474,ES-CM,3,37,6,0,,,,,0.0,0,0.0
121,7,2020-02-06,0,0,0,0,0,Canarias,-4.0,-1.0,7.0,8.0,-1.0,0.0,100,1.0,1.0,1.0,1.0,2153389.0,7445.1,289.2357389423916,ES-CN,3,37,6,0,,,,,0.0,2,2.0
122,8,2020-02-06,1,1,0,0,0,Cataluña,1.0,1.0,16.0,4.0,0.0,-1.0,100,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.03594158033331,ES-CT,3,37,6,0,,,,,1.0,21,21.0
123,9,2020-02-06,0,0,0,0,0,Extremadura,9.0,1.0,44.0,20.0,4.0,-3.0,100,1.0,1.0,1.0,1.0,1067710.0,41635.33,25.64432658513815,ES-EX,3,37,6,0,,,,,0.0,2,2.0
124,10,2020-02-06,0,0,0,0,0,Galicia,3.0,1.0,22.0,17.0,3.0,-2.0,100,1.0,1.0,1.0,1.0,2699499.0,29576.44,91.27193806962568,ES-GA,3,37,6,0,,,,,0.0,4,4.0
125,11,2020-02-06,0,0,0,0,0,Illes Balears,4.0,4.0,18.0,14.0,7.0,-2.0,100,1.0,1.0,1.0,1.0,1149460.0,4991.71,230.27379395036968,ES-IB,3,37,6,0,,,,,0.0,0,0.0
126,12,2020-02-06,0,0,0,0,0,Murcia,2.0,1.0,15.0,7.0,4.0,-1.0,100,1.0,1.0,1.0,1.0,1493898.0,11313.87,132.04129091106756,ES-MC,3,37,6,0,,,,,0.0,2,2.0
127,13,2020-02-06,4,4,0,0,0,Comunidad de Madrid,-2.0,1.0,22.0,5.0,4.0,-2.0,100,1.0,1.0,1.0,1.0,6663394.0,8021.6,830.6814101924804,ES-MD,3,37,6,0,,,,,4.0,37,37.0
128,14,2020-02-06,0,0,0,0,0,Melilla,-4.0,-8.0,-4.0,12.0,-2.0,0.0,100,1.0,1.0,1.0,1.0,86487.0,14.24,6073.525280898875,ES-ML,3,37,6,0,,,,,0.0,0,0.0
129,15,2020-02-06,0,0,0,0,0,Comunidad Foral de Navarra,3.0,5.0,30.0,-28.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,654214.0,9801.01,66.74965131144647,ES-NC,3,37,6,0,,,,,0.0,1,1.0
130,16,2020-02-06,0,0,0,0,0,País Vasco,1.0,1.0,18.0,8.0,1.0,-2.0,100,1.0,1.0,1.0,1.0,2207776.0,7091.91,311.30908316659406,ES-PV,3,37,6,0,,,,,0.0,0,0.0
131,17,2020-02-06,0,0,0,0,0,La Rioja,3.0,2.0,19.0,13.0,-8.0,-1.0,100,1.0,1.0,1.0,1.0,316798.0,5027.69,63.0106470367107,ES-RI,3,37,6,0,,,,,0.0,1,1.0
132,18,2020-02-06,2,2,0,0,0,Comunitat Valenciana,0.0,1.0,15.0,5.0,1.0,-1.0,100,1.0,1.0,1.0,1.0,5003769.0,23261.91,215.1056813477483,ES-VC,3,37,6,0,,,,,2.0,16,16.0
133,0,2020-02-07,2,2,0,0,0,Andalucía,4.0,2.0,38.0,22.0,3.0,-2.0,100,1.0,1.0,1.0,1.0,8414240.0,87588.45,96.06563422460381,ES-AN,4,38,7,0,,,,,2.0,11,11.0
134,1,2020-02-07,0,0,0,0,0,Aragón,5.0,7.0,84.0,14.0,2.0,-3.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,4,38,7,0,,,,,0.0,1,1.0
135,2,2020-02-07,0,0,0,0,0,Principado de Asturias,-4.0,1.0,29.0,7.0,0.0,-1.0,100,1.0,1.0,1.0,1.0,1022800.0,10597.42,96.51405719505314,ES-AS,4,38,7,0,,,,,0.0,0,0.0
136,3,2020-02-07,0,0,0,0,0,Cantabria,4.0,5.0,50.0,15.0,0.0,-2.0,100,1.0,1.0,1.0,1.0,581078.0,5261.12,110.44758530503012,ES-CB,4,38,7,0,,,,,0.0,0,0.0
137,4,2020-02-07,0,0,0,0,0,Ceuta,-15.0,-12.0,-10.0,-42.941176470588225,-3.0,1.6666666666666667,100,1.0,1.0,1.0,1.0,84777.0,19.87,4266.582788122798,ES-CE,4,38,7,0,,,,,0.0,1,1.0
138,5,2020-02-07,1,1,0,0,0,Castilla y León,10.0,4.0,59.0,31.0,3.0,-4.0,100,1.0,1.0,1.0,1.0,2399548.0,93874.95,25.56111081816821,ES-CL,4,38,7,0,,,,,1.0,4,4.0
139,6,2020-02-07,0,0,0,0,0,Castilla - La Mancha,13.0,4.0,61.0,23.0,5.0,-3.0,100,1.0,1.0,1.0,1.0,2032863.0,79406.77,25.600625740097474,ES-CM,4,38,7,0,,,,,0.0,0,0.0
140,7,2020-02-07,0,0,0,0,0,Canarias,-10.0,-2.0,9.0,7.0,-3.0,1.0,100,1.0,1.0,1.0,1.0,2153389.0,7445.1,289.2357389423916,ES-CN,4,38,7,0,,,,,0.0,2,2.0
141,8,2020-02-07,3,2,0,0,1,Cataluña,1.0,3.0,35.0,13.0,2.0,-2.0,100,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.03594158033331,ES-CT,4,38,7,0,,,,,3.0,24,24.0
142,9,2020-02-07,0,0,0,0,0,Extremadura,16.0,0.0,77.0,34.0,10.0,-4.0,100,1.0,1.0,1.0,1.0,1067710.0,41635.33,25.64432658513815,ES-EX,4,38,7,0,,,,,0.0,2,2.0
143,10,2020-02-07,0,0,0,0,0,Galicia,5.0,1.0,24.0,20.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,2699499.0,29576.44,91.27193806962568,ES-GA,4,38,7,0,,,,,0.0,4,4.0
144,11,2020-02-07,0,0,0,0,0,Illes Balears,7.0,3.0,25.0,20.0,6.0,-1.0,100,1.0,1.0,1.0,1.0,1149460.0,4991.71,230.27379395036968,ES-IB,4,38,7,0,,,,,0.0,0,0.0
145,12,2020-02-07,0,0,0,0,0,Murcia,4.0,1.0,51.0,9.0,4.0,-2.0,100,1.0,1.0,1.0,1.0,1493898.0,11313.87,132.04129091106756,ES-MC,4,38,7,0,,,,,0.0,2,2.0
146,13,2020-02-07,9,9,0,0,0,Comunidad de Madrid,-3.0,-1.0,53.0,10.0,1.0,-2.0,100,1.0,1.0,1.0,1.0,6663394.0,8021.6,830.6814101924804,ES-MD,4,38,7,0,,,,,9.0,46,46.0
147,14,2020-02-07,0,0,0,0,0,Melilla,2.0,-5.0,48.0,7.333333333333332,5.0,-0.3333333333333333,100,1.0,1.0,1.0,1.0,86487.0,14.24,6073.525280898875,ES-ML,4,38,7,0,,,,,0.0,0,0.0
148,15,2020-02-07,0,0,0,0,0,Comunidad Foral de Navarra,2.0,-1.0,46.0,-21.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,654214.0,9801.01,66.74965131144647,ES-NC,4,38,7,0,,,,,0.0,1,1.0
149,16,2020-02-07,0,0,0,0,0,País Vasco,1.0,-3.0,55.0,19.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,2207776.0,7091.91,311.30908316659406,ES-PV,4,38,7,0,,,,,0.0,0,0.0
150,17,2020-02-07,0,0,0,0,0,La Rioja,2.0,6.0,55.0,3.0,5.0,-3.0,100,1.0,1.0,1.0,1.0,316798.0,5027.69,63.0106470367107,ES-RI,4,38,7,0,,,,,0.0,1,1.0
151,18,2020-02-07,1,0,1,0,0,Comunitat Valenciana,1.0,1.0,42.0,6.0,0.0,-1.0,100,1.0,1.0,1.0,1.0,5003769.0,23261.91,215.1056813477483,ES-VC,4,38,7,0,,,,,1.0,17,17.0
152,0,2020-02-08,0,0,0,0,0,Andalucía,10.0,14.0,28.0,24.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,8414240.0,87588.45,96.06563422460381,ES-AN,5,39,8,1,,,,,0.0,11,11.0
153,1,2020-02-08,0,0,0,0,0,Aragón,11.0,16.0,54.0,13.0,-1.0,-5.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,5,39,8,1,,,,,0.0,1,1.0
154,2,2020-02-08,0,0,0,0,0,Principado de Asturias,5.0,6.0,23.0,9.0,0.0,-3.0,100,1.0,1.0,1.0,1.0,1022800.0,10597.42,96.51405719505314,ES-AS,5,39,8,1,,,,,0.0,0,0.0
155,3,2020-02-08,0,0,0,0,0,Cantabria,10.0,11.0,18.0,17.0,0.0,-2.0,100,1.0,1.0,1.0,1.0,581078.0,5261.12,110.44758530503012,ES-CB,5,39,8,1,,,,,0.0,0,0.0
156,4,2020-02-08,0,0,0,0,0,Ceuta,-7.0,-12.0,-2.0,-43.558823529411775,3.0,0.3333333333333335,100,1.0,1.0,1.0,1.0,84777.0,19.87,4266.582788122798,ES-CE,5,39,8,1,,,,,0.0,1,1.0
157,5,2020-02-08,0,0,0,0,0,Castilla y León,24.0,26.0,73.0,32.0,3.0,-6.0,100,1.0,1.0,1.0,1.0,2399548.0,93874.95,25.56111081816821,ES-CL,5,39,8,1,,,,,0.0,4,4.0
158,6,2020-02-08,0,0,0,0,0,Castilla - La Mancha,20.0,21.0,59.0,16.0,6.0,-5.0,100,1.0,1.0,1.0,1.0,2032863.0,79406.77,25.600625740097474,ES-CM,5,39,8,1,,,,,0.0,0,0.0
159,7,2020-02-08,0,0,0,0,0,Canarias,-27.0,-20.0,-34.0,-8.0,-12.0,6.0,100,1.0,1.0,1.0,1.0,2153389.0,7445.1,289.2357389423916,ES-CN,5,39,8,1,,,,,0.0,2,2.0
160,8,2020-02-08,0,0,0,0,0,Cataluña,0.0,12.0,33.0,12.0,0.0,-3.0,100,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.03594158033331,ES-CT,5,39,8,1,,,,,0.0,24,24.0
161,9,2020-02-08,1,1,0,0,0,Extremadura,36.0,32.0,64.0,21.0,8.0,-5.0,100,1.0,1.0,1.0,1.0,1067710.0,41635.33,25.64432658513815,ES-EX,5,39,8,1,,,,,1.0,3,3.0
162,10,2020-02-08,0,0,0,0,0,Galicia,11.0,18.0,41.0,18.0,3.0,-4.0,100,1.0,1.0,1.0,1.0,2699499.0,29576.44,91.27193806962568,ES-GA,5,39,8,1,,,,,0.0,4,4.0
163,11,2020-02-08,0,0,0,0,0,Illes Balears,12.0,13.0,36.0,23.0,5.0,-2.0,100,1.0,1.0,1.0,1.0,1149460.0,4991.71,230.27379395036968,ES-IB,5,39,8,1,,,,,0.0,0,0.0
164,12,2020-02-08,0,0,0,0,0,Murcia,5.0,8.0,24.0,18.0,3.0,-2.0,100,1.0,1.0,1.0,1.0,1493898.0,11313.87,132.04129091106756,ES-MC,5,39,8,1,,,,,0.0,2,2.0
165,13,2020-02-08,8,8,0,0,0,Comunidad de Madrid,4.0,6.0,56.0,6.0,2.0,-4.0,100,1.0,1.0,1.0,1.0,6663394.0,8021.6,830.6814101924804,ES-MD,5,39,8,1,,,,,8.0,54,54.0
166,14,2020-02-08,0,0,0,0,0,Melilla,-1.0,-13.0,-15.0,2.666666666666666,-2.0,-0.6666666666666666,100,1.0,1.0,1.0,1.0,86487.0,14.24,6073.525280898875,ES-ML,5,39,8,1,,,,,0.0,0,0.0
167,15,2020-02-08,0,0,0,0,0,Comunidad Foral de Navarra,19.0,5.0,42.0,-14.0,5.0,-4.0,100,1.0,1.0,1.0,1.0,654214.0,9801.01,66.74965131144647,ES-NC,5,39,8,1,,,,,0.0,1,1.0
168,16,2020-02-08,0,0,0,0,0,País Vasco,10.0,17.0,25.0,23.0,3.0,-3.0,100,1.0,1.0,1.0,1.0,2207776.0,7091.91,311.30908316659406,ES-PV,5,39,8,1,,,,,0.0,0,0.0
169,17,2020-02-08,0,0,0,0,0,La Rioja,13.0,10.0,36.0,25.0,2.0,-4.0,100,1.0,1.0,1.0,1.0,316798.0,5027.69,63.0106470367107,ES-RI,5,39,8,1,,,,,0.0,1,1.0
170,18,2020-02-08,0,0,0,0,0,Comunitat Valenciana,0.0,5.0,18.0,6.0,0.0,-2.0,100,1.0,1.0,1.0,1.0,5003769.0,23261.91,215.1056813477483,ES-VC,5,39,8,1,,,,,0.0,17,17.0
171,0,2020-02-09,1,0,1,0,0,Andalucía,4.0,1.0,28.0,13.0,-1.0,-1.0,100,1.0,1.0,1.0,1.0,8414240.0,87588.45,96.06563422460381,ES-AN,6,40,9,1,,,,,1.0,12,12.0
172,1,2020-02-09,0,0,0,0,0,Aragón,5.0,10.0,44.0,8.0,3.0,-2.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,6,40,9,1,,,,,0.0,1,1.0
173,2,2020-02-09,0,0,0,0,0,Principado de Asturias,14.0,5.0,48.0,13.0,-16.0,-1.0,100,1.0,1.0,1.0,1.0,1022800.0,10597.42,96.51405719505314,ES-AS,6,40,9,1,,,,,0.0,0,0.0
174,3,2020-02-09,0,0,0,0,0,Cantabria,6.0,3.0,37.0,2.0,-13.0,1.0,100,1.0,1.0,1.0,1.0,581078.0,5261.12,110.44758530503012,ES-CB,6,40,9,1,,,,,0.0,0,0.0
175,4,2020-02-09,0,0,0,0,0,Ceuta,-11.0,-10.0,8.0,-44.17647058823529,-18.0,-1.0,100,1.0,1.0,1.0,1.0,84777.0,19.87,4266.582788122798,ES-CE,6,40,9,1,,,,,0.0,1,1.0
176,5,2020-02-09,0,0,0,0,0,Castilla y León,11.0,7.0,80.0,17.0,-13.0,-2.0,100,1.0,1.0,1.0,1.0,2399548.0,93874.95,25.56111081816821,ES-CL,6,40,9,1,,,,,0.0,4,4.0
177,6,2020-02-09,0,0,0,0,0,Castilla - La Mancha,5.0,0.0,42.0,4.0,-13.0,-1.0,100,1.0,1.0,1.0,1.0,2032863.0,79406.77,25.600625740097474,ES-CM,6,40,9,1,,,,,0.0,0,0.0
178,7,2020-02-09,0,0,0,0,0,Canarias,-4.0,-3.0,14.0,8.0,-34.0,5.0,100,1.0,1.0,1.0,1.0,2153389.0,7445.1,289.2357389423916,ES-CN,6,40,9,1,,,,,0.0,2,2.0
179,8,2020-02-09,1,0,0,0,1,Cataluña,2.0,1.0,25.0,-1.0,-14.0,2.0,100,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.03594158033331,ES-CT,6,40,9,1,,,,,1.0,25,25.0
180,9,2020-02-09,0,0,0,0,0,Extremadura,15.0,6.0,60.0,10.0,-19.0,-2.0,100,1.0,1.0,1.0,1.0,1067710.0,41635.33,25.64432658513815,ES-EX,6,40,9,1,,,,,0.0,3,3.0
181,10,2020-02-09,0,0,0,0,0,Galicia,17.0,14.0,64.0,9.0,-22.0,0.0,100,1.0,1.0,1.0,1.0,2699499.0,29576.44,91.27193806962568,ES-GA,6,40,9,1,,,,,0.0,4,4.0
182,11,2020-02-09,0,0,0,0,0,Illes Balears,4.0,4.0,33.0,17.0,5.0,-1.0,100,1.0,1.0,1.0,1.0,1149460.0,4991.71,230.27379395036968,ES-IB,6,40,9,1,,,,,0.0,0,0.0
183,12,2020-02-09,0,0,0,0,0,Murcia,-1.0,2.0,10.0,6.0,9.0,-1.0,100,1.0,1.0,1.0,1.0,1493898.0,11313.87,132.04129091106756,ES-MC,6,40,9,1,,,,,0.0,2,2.0
184,13,2020-02-09,2,2,0,0,0,Comunidad de Madrid,4.0,6.0,35.0,6.0,4.0,-2.0,100,1.0,1.0,1.0,1.0,6663394.0,8021.6,830.6814101924804,ES-MD,6,40,9,1,,,,,2.0,56,56.0
185,14,2020-02-09,0,0,0,0,0,Melilla,-2.0,-4.0,10.0,-2.0,5.0,-1.0,100,1.0,1.0,1.0,1.0,86487.0,14.24,6073.525280898875,ES-ML,6,40,9,1,,,,,0.0,0,0.0
186,15,2020-02-09,0,0,0,0,0,Comunidad Foral de Navarra,8.0,5.0,60.0,-30.0,-12.0,-1.0,100,1.0,1.0,1.0,1.0,654214.0,9801.01,66.74965131144647,ES-NC,6,40,9,1,,,,,0.0,1,1.0
187,16,2020-02-09,1,0,0,0,1,País Vasco,3.0,3.0,20.0,7.0,-13.0,0.0,100,1.0,1.0,1.0,1.0,2207776.0,7091.91,311.30908316659406,ES-PV,6,40,9,1,,,,,1.0,1,1.0
188,17,2020-02-09,0,0,0,0,0,La Rioja,5.0,4.0,45.0,11.0,-13.0,0.0,100,1.0,1.0,1.0,1.0,316798.0,5027.69,63.0106470367107,ES-RI,6,40,9,1,,,,,0.0,1,1.0
189,18,2020-02-09,0,0,0,0,0,Comunitat Valenciana,-1.0,3.0,19.0,5.0,2.0,0.0,100,1.0,1.0,1.0,1.0,5003769.0,23261.91,215.1056813477483,ES-VC,6,40,9,1,,,,,0.0,17,17.0
190,0,2020-02-10,1,1,0,0,0,Andalucía,3.0,5.0,19.0,11.0,1.0,-1.0,100,1.0,1.0,1.0,1.0,8414240.0,87588.45,96.06563422460381,ES-AN,0,41,10,0,,,,,1.0,13,13.0
191,1,2020-02-10,0,0,0,0,0,Aragón,4.0,5.0,26.0,0.0,4.0,-1.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,0,41,10,0,,,,,0.0,1,1.0
192,2,2020-02-10,0,0,0,0,0,Principado de Asturias,-8.0,-22.0,6.0,-7.0,-30.0,4.0,100,1.0,1.0,1.0,1.0,1022800.0,10597.42,96.51405719505314,ES-AS,0,41,10,0,,,,,0.0,0,0.0
193,3,2020-02-10,0,0,0,0,0,Cantabria,-7.0,-1.0,-17.0,-5.0,-14.0,2.0,100,1.0,1.0,1.0,1.0,581078.0,5261.12,110.44758530503012,ES-CB,0,41,10,0,,,,,0.0,0,0.0
194,4,2020-02-10,0,0,0,0,0,Ceuta,-6.0,0.0,-4.0,-44.79411764705883,7.0,-2.0,100,1.0,1.0,1.0,1.0,84777.0,19.87,4266.582788122798,ES-CE,0,41,10,0,,,,,0.0,1,1.0
195,5,2020-02-10,1,0,1,0,0,Castilla y León,6.0,2.0,49.0,11.0,-12.0,-1.0,100,1.0,1.0,1.0,1.0,2399548.0,93874.95,25.56111081816821,ES-CL,0,41,10,0,,,,,1.0,5,5.0
196,6,2020-02-10,0,0,0,0,0,Castilla - La Mancha,0.0,2.0,20.0,2.0,-11.0,-1.0,100,1.0,1.0,1.0,1.0,2032863.0,79406.77,25.600625740097474,ES-CM,0,41,10,0,,,,,0.0,0,0.0
197,7,2020-02-10,0,0,0,0,0,Canarias,-17.0,-34.0,48.0,10.0,-55.0,9.0,100,1.0,1.0,1.0,1.0,2153389.0,7445.1,289.2357389423916,ES-CN,0,41,10,0,,,,,0.0,2,2.0
198,8,2020-02-10,3,3,0,0,0,Cataluña,-3.0,6.0,4.0,1.0,1.0,0.0,100,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.03594158033331,ES-CT,0,41,10,0,,,,,3.0,28,28.0
199,9,2020-02-10,0,0,0,0,0,Extremadura,-4.0,-15.0,39.0,6.0,-31.0,1.0,100,1.0,1.0,1.0,1.0,1067710.0,41635.33,25.64432658513815,ES-EX,0,41,10,0,,,,,0.0,3,3.0
200,10,2020-02-10,0,0,0,0,0,Galicia,-9.0,-38.0,35.0,-8.0,-54.0,9.0,100,1.0,1.0,1.0,1.0,2699499.0,29576.44,91.27193806962568,ES-GA,0,41,10,0,,,,,0.0,4,4.0
201,11,2020-02-10,2,2,0,0,0,Illes Balears,4.0,4.0,29.0,15.0,5.0,-1.0,100,1.0,1.0,1.0,1.0,1149460.0,4991.71,230.27379395036968,ES-IB,0,41,10,0,,,,,2.0,2,2.0
202,12,2020-02-10,1,0,1,0,0,Murcia,2.0,4.0,24.0,7.0,2.0,-1.0,100,1.0,1.0,1.0,1.0,1493898.0,11313.87,132.04129091106756,ES-MC,0,41,10,0,,,,,1.0,3,3.0
203,13,2020-02-10,11,11,0,0,0,Comunidad de Madrid,-2.0,6.0,15.0,4.0,4.0,-1.0,100,1.0,1.0,1.0,1.0,6663394.0,8021.6,830.6814101924804,ES-MD,0,41,10,0,,,,,11.0,67,67.0
204,14,2020-02-10,0,0,0,0,0,Melilla,-8.0,0.0,-3.0,1.0,3.0,0.0,100,1.0,1.0,1.0,1.0,86487.0,14.24,6073.525280898875,ES-ML,0,41,10,0,,,,,0.0,0,0.0
205,15,2020-02-10,1,1,0,0,0,Comunidad Foral de Navarra,0.0,1.0,13.0,-36.0,-10.0,1.0,100,1.0,1.0,1.0,1.0,654214.0,9801.01,66.74965131144647,ES-NC,0,41,10,0,,,,,1.0,2,2.0
206,16,2020-02-10,0,0,0,0,0,País Vasco,-7.0,-5.0,-14.0,-6.0,-10.0,3.0,100,1.0,1.0,1.0,1.0,2207776.0,7091.91,311.30908316659406,ES-PV,0,41,10,0,,,,,0.0,1,1.0
207,17,2020-02-10,0,0,0,0,0,La Rioja,0.0,5.0,10.0,8.0,3.0,-1.0,100,1.0,1.0,1.0,1.0,316798.0,5027.69,63.0106470367107,ES-RI,0,41,10,0,,,,,0.0,1,1.0
208,18,2020-02-10,4,1,3,0,0,Comunitat Valenciana,-1.0,6.0,21.0,5.0,3.0,0.0,100,1.0,1.0,1.0,1.0,5003769.0,23261.91,215.1056813477483,ES-VC,0,41,10,0,,,,,4.0,21,21.0
209,0,2020-02-11,1,0,1,0,0,Andalucía,5.0,6.0,22.0,11.0,-1.0,-1.0,100,1.0,1.0,1.0,1.0,8414240.0,87588.45,96.06563422460381,ES-AN,1,42,11,0,,,,,1.0,14,14.0
210,1,2020-02-11,1,1,0,0,0,Aragón,5.0,7.0,19.0,1.0,5.0,-1.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,1,42,11,0,,,,,1.0,2,2.0
211,2,2020-02-11,0,0,0,0,0,Principado de Asturias,-1.0,7.0,-2.0,2.0,3.0,0.0,100,1.0,1.0,1.0,1.0,1022800.0,10597.42,96.51405719505314,ES-AS,1,42,11,0,,,,,0.0,0,0.0
212,3,2020-02-11,0,0,0,0,0,Cantabria,-6.0,-3.0,-20.0,-12.0,-13.0,3.0,100,1.0,1.0,1.0,1.0,581078.0,5261.12,110.44758530503012,ES-CB,1,42,11,0,,,,,0.0,0,0.0
213,4,2020-02-11,0,0,0,0,0,Ceuta,-5.0,-1.0,2.0,-45.411764705882355,5.0,-1.0,100,1.0,1.0,1.0,1.0,84777.0,19.87,4266.582788122798,ES-CE,1,42,11,0,,,,,0.0,1,1.0
214,5,2020-02-11,1,1,0,0,0,Castilla y León,-1.0,2.0,25.0,4.0,-11.0,0.0,100,1.0,1.0,1.0,1.0,2399548.0,93874.95,25.56111081816821,ES-CL,1,42,11,0,,,,,1.0,6,6.0
215,6,2020-02-11,0,0,0,0,0,Castilla - La Mancha,0.0,3.0,16.0,4.0,2.0,-1.0,100,1.0,1.0,1.0,1.0,2032863.0,79406.77,25.600625740097474,ES-CM,1,42,11,0,,,,,0.0,0,0.0
216,7,2020-02-11,0,0,0,0,0,Canarias,-1.0,10.0,4.0,3.0,-12.0,1.0,100,1.0,1.0,1.0,1.0,2153389.0,7445.1,289.2357389423916,ES-CN,1,42,11,0,,,,,0.0,2,2.0
217,8,2020-02-11,3,2,0,0,1,Cataluña,-4.0,3.0,4.0,-1.0,2.0,0.0,100,1.0,1.0,1.0,1.0,7675217.0,32109.05,239.03594158033331,ES-CT,1,42,11,0,,,,,3.0,31,31.0
218,9,2020-02-11,0,0,0,0,0,Extremadura,-3.0,5.0,15.0,5.0,3.0,-1.0,100,1.0,1.0,1.0,1.0,1067710.0,41635.33,25.64432658513815,ES-EX,1,42,11,0,,,,,0.0,3,3.0
219,10,2020-02-11,0,0,0,0,0,Galicia,-5.0,1.0,4.0,3.0,-15.0,2.0,100,1.0,1.0,1.0,1.0,2699499.0,29576.44,91.27193806962568,ES-GA,1,42,11,0,,,,,0.0,4,4.0
220,11,2020-02-11,0,0,0,0,0,Illes Balears,3.0,3.0,28.0,13.0,4.0,-1.0,100,1.0,1.0,1.0,1.0,1149460.0,4991.71,230.27379395036968,ES-IB,1,42,11,0,,,,,0.0,2,2.0
221,12,2020-02-11,0,0,0,0,0,Murcia,-1.0,2.0,17.0,5.0,4.0,-1.0,100,1.0,1.0,1.0,1.0,1493898.0,11313.87,132.04129091106756,ES-MC,1,42,11,0,,,,,0.0,3,3.0
222,13,2020-02-11,9,9,0,0,0,Comunidad de Madrid,2.0,6.0,17.0,3.0,4.0,-1.0,100,1.0,1.0,1.0,1.0,6663394.0,8021.6,830.6814101924804,ES-MD,1,42,11,0,,,,,9.0,76,76.0
223,14,2020-02-11,0,0,0,0,0,Melilla,-5.0,-5.0,8.0,4.0,2.0,0.0,100,1.0,1.0,1.0,1.0,86487.0,14.24,6073.525280898875,ES-ML,1,42,11,0,,,,,0.0,0,0.0
224,15,2020-02-11,0,0,0,0,0,Comunidad Foral de Navarra,-5.0,-3.0,-2.0,-41.0,-6.0,1.0,100,1.0,1.0,1.0,1.0,654214.0,9801.01,66.74965131144647,ES-NC,1,42,11,0,,,,,0.0,2,2.0
225,16,2020-02-11,0,0,0,0,0,País Vasco,-10.0,-5.0,-24.0,-9.0,-4.0,2.0,100,1.0,1.0,1.0,1.0,2207776.0,7091.91,311.30908316659406,ES-PV,1,42,11,0,,,,,0.0,1,1.0
226,17,2020-02-11,0,0,0,0,0,La Rioja,-1.0,2.0,13.0,7.0,3.0,0.0,100,1.0,1.0,1.0,1.0,316798.0,5027.69,63.0106470367107,ES-RI,1,42,11,0,,,,,0.0,1,1.0
227,18,2020-02-11,1,1,0,0,0,Comunitat Valenciana,-1.0,4.0,18.0,3.0,3.0,0.0,100,1.0,1.0,1.0,1.0,5003769.0,23261.91,215.1056813477483,ES-VC,1,42,11,0,,,,,1.0,22,22.0
228,0,2020-02-12,1,1,0,0,0,Andalucía,19.0,23.0,32.0,23.0,-5.0,-5.0,100,1.0,1.0,1.0,1.0,8414240.0,87588.45,96.06563422460381,ES-AN,2,43,12,0,,,,,1.0,15,15.0
229,1,2020-02-12,0,0,0,0,0,Aragón,8.0,4.0,19.0,5.0,3.0,-1.0,100,1.0,1.0,1.0,1.0,1319291.0,47698.07,27.6592113685103,ES-AR,2,43,12,0,,,,,0.0,2,2.0
